URLs,Labels
https://list25.com/25-strangest-prehistoric-creatures/,legitimate
http://www.heavytacticforce.de/include/a/tdc/index.htm,phishing
https://driving-tests.org/beginner-drivers/driving-in-bright-sunlight/,legitimate
http://business-eb.ibanking-services0561k.bbt.com.glort.hk/update/K1/sb_login.jsp,phishing
http://arquitetabarbaracosta.com.br/po/index.php?userid=abuse@movi.com.ar,phishing
https://www.sailwave.com/results/delanymemorialsalver2018.htm,legitimate
http://www.paypal.com.gblutd2zwv30y.023gdeqd098q701.com/cgi-bin/webscr/,phishing
https://www.kjm-online.de/publikationen/kjm-informiert/,legitimate
https://www.fortnite.com/2fa,legitimate
https://www.odi.govt.nz/nz-disability-strategy/making-it-work/working-across-government/,legitimate
https://www.idrivesafely.com/blog/top-10-hypermiling-tips/,legitimate
http://projetandoit.com/wp/ff/pa/7dc28343c9a68e5dad4a58ab2b4d946d/,phishing
http://www.clipshamstone.co.uk/wp-includes/fonts/Rabobankieren/index.html,phishing
https://thebestvpn.com/expressvpn-vs-nordvpn-compared/,legitimate
http://acpokale.eu/templates/beez_20/html/juli,phishing
http://eligwaestate.co.za/doc/2013gdocs/index.htm,phishing
http://saint-aigulin.fr/image/paypal.com/webscr.html?cmd=_login-run,phishing
http://oeuf.ca/nemid/run/update/,phishing
https://www.exede.com/viasat-with-padding.svg?_gscv=1.0&_gsdv=0.1&_gsid=90d9f2f&_gso=https%3a%2f%2fcommunity.viasat.com&_gspath=%2fviasat%2ftopics%2fi-was-told-you-would-send-me-a-box-to-send-your-equipment-back-and-you-would-refund-me-what%3ftopic-reply-list%255bsettings%255d%255bfilter_by%255d%3dall%26topic-reply-list%255bsettings%255d%255breply_id%255d%3d19688933&_gsurl=https%3a%2f%2fcommunity.viasat.com%2fviasat%2ftopics%2fi-was-told-you-would-send-me-a-box-to-send-your-equipment-back-and-you-would-refund-me-what%3ftopic-reply-list%255bsettings%255d%255bfilter_by%255d%3dall%26topic-reply-list%255bsettings%255d%255breply_id%255d%3d19688933,legitimate
http://contactme.com/4d39e3790883e1150d00d589/embed,legitimate
https://www.roaringpenguin.com/wiki/index.php?title=performance_troubleshooting&oldid=1574,legitimate
http://ese.swfu.edu.cn/language/zh-CN/Sincronia-Itau30Horas/,phishing
https://www.sarkariexaam.com/wp-content/uploads/2017/08/suratmunicipalcorporationonlineform-1.pdf,legitimate
https://www.dumpert.nl/mediabase/7472575/40f4b66c/blanket_challenge.html,legitimate
https://buh.ru/news/uchet_nalogi/54202/,legitimate
http://chaseonline.chase.com.idr-to7.mobi/Secure/webform/OSL.aspx?LOB=360497744865228148018144645053542743763577,phishing
https://disclaimer.de/facts.html,legitimate
http://ernestobent.com/R/b2c72f78210b64b4a3cd6eba45db3a9e/,phishing
https://linecorp.com/en/pr/news/en/2016/1206,legitimate
https://www.nestleskinhealth.com/au/galderma-medical-solutions,legitimate
http://request-item.by.ru/signineBayISAPIdllSignInUsingSSLpUserIdcopartnerId2siteid77ruhttpAF2Fcontactebaycouk3A802Fws2FeBayIS711eBayISAPIdllSignInUsingSSLpUserIaassCOM.html,phishing
https://www.gdi.ch/de/publikationen/trend-updates/die-konsumenten-sind-eingeschuechtert,legitimate
https://www.microsiervos.com/archivo/musica/sonidos-gratis.html,legitimate
http://www.waju.com.es/webs/habooricos/Datos-/Datos-del-mensaje---WQZ391115,phishing
http://www.tekstilaksesuar.com/opc.mm,phishing
https://seaworld.org/animal-info/animal-bytes/mammals/common-vampire-bat,legitimate
http://dragonest.cf/top.hangame.co.jp/login,phishing
https://www.cubecart.com/extensions/payment-gateways/cardsave,legitimate
https://techbeacon.com/offline-first-web-mobile-apps-top-frameworks-components,legitimate
https://axelname.ru/whois/?q=kupisotky.ru,legitimate
http://www.mynewlooking.net78.net/match.html,phishing
http://www.bdjobalert.com/,legitimate
http://vicemco.cl/images/a/cd88565f1166527808cec8838d12df78/scr.php?cmd=53026&dispatch=cb3fe29e83e0ce533b0a90ba325f042b,phishing
https://www.daltonmaag.com/browse/fonts/dama/aktivgrotesk,legitimate
http://pracezkamene.cz/www.paypal.com/encripted/ssl218.site/login.html,phishing
http://gimkaray.times.lv/ngSSL1bshowgif0favsf2iteserrmsg8pUserIdcopartnerIsingSSL1bshowgif0favsf2iteserrmsg8pUserIdcopartnerIsingSSL1bshowgif0favsf2iteserrmsg8pUserIdcopartnted/dinara1.htm,phishing
http://213.123.233.9/secure/www.paypal.com/logon.html,phishing
http://paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.9853489563273559450324723942835427523823203293758634238342385.retromotor.fr/a1e88c7550bb3c7f4d8384c8b52b849f/login.php,phishing
https://www.kitasato-u.ac.jp/med/news/20170927-03.html,legitimate
http://wms.geneticconcepts.org/wp-content/plugins/spacey,phishing
https://www.womenschoiceaward.com/2019-marketing-summit/clkn/https/www.linkedin.com/in/clifffrancis/,legitimate
http://www.bbva.promo2011.turneinfo.ru/TBSL/tbls/particulares/index.htm,phishing
https://superbwebsitebuilders.com/bigcommerce-review/,legitimate
http://www.panda-forumx.tk/login.asp?ref=https:/us.battle.net/account/fmanagement/index.xml&,phishing
https://fmgsuite.com/broadcast/resources-broadcast/advanced-seo-for-financial-advisors/,legitimate
http://87.24.12.207/shop/images/banners/,phishing
https://www.cornwall-beaches.co.uk/scilly-isles/great-par.htm,legitimate
https://www.mirage.com/en/hotel/two-bedroom-lanai.html,legitimate
http://barclays.diwebhost.com/notify/72f3fabb1c17b6df4c9f2d0dcfcad772,phishing
https://www.stopitnow.org/help-guidance/advice-column,legitimate
https://downshiftology.com/recipes/orange-fennel-and-avocado-salad/,legitimate
https://www.zugutfuerdietonne.de/bundespreis/die-nominierten/,legitimate
http://msafrica.net/inside/admin/wellsfargo/wellsfargo/wellsfargo/wellsfargo,phishing
http://www.shamanorganicchocolates.net/htaccess/pp/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e529fc61758a87d59716229b8504ba2a4129fc61758a87d59716229b8504ba2a41,phishing
http://www.hotnepalijobs.com/2014/07/banking-job-vacancy-in-global-ime-bank.html,phishing
http://www.urbanbid.com/wp-admin/maint/2/login.php,phishing
http://galeracluster.com/2015/09/support-for-mysql-transaction-isolation-levels-in-galera-cluster/,legitimate
http://www.minspira.com/tempss/-/assure_somtc=true/a986af02680af00efcdb83f10296a8cc/index_2.html,phishing
http://www.conagua.gob.mx/conagua07/publicaciones/publicaciones/sgapds-19-11.pdf,legitimate
http://www.phxart.org/event/224e7bd2-056a-8ee9-24d6-699ff6f34576,legitimate
http://google66.altervista.org/index.htm,phishing
http://www.corpzim.com/pp/sharon15_mccormack%40bigpond.com.au/au/webapps/mpp/home/,phishing
https://mssg.me/i.dumkin,legitimate
http://nwp.media3r.com/Update/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=d5886736e288658a39df89be1e269652,phishing
http://giveitlikeyouwantit.com/xmlrpc/network/index.php,phishing
http://dabraddahs.com/wp-secure/http/paypal.com/confirme/error_login.htm,phishing
http://www.bobcareyphoto.com/gwutoday/wordpress/domain2/webmail/WebMail.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4,phishing
http://dot.gov.in/sites/default/files/nnp2003.pdf,legitimate
https://www.opendemocracy.net/helen-lackner/struggle-for-security-and-against-terrorism-in-yemen-in-whose-interests,legitimate
http://xzew.bkassistance.com/support/shares/,phishing
http://www.lebensmittelwarnung.de/bvl-lmw-de/app/process/warnung/detail15/31475,legitimate
http://www.justaskaron.com/octapharma.com.ca/,phishing
https://trib.com/news/state-and-regional/govt-and-politics/south-dakota-house-oks-industrial-hemp-bill-despite-noem-s/article_a6a4ae48-0321-56bf-a9cf-a366c07028dc.html,legitimate
https://www.cncf.io/case-study-northwesternmutual/,legitimate
http://wellsfargocustomers.com/login3Dsecure/b0214f129eea2bbf946a61a117a7cb42/,phishing
https://www.znak.com/2018-12-06/tatyana_moskalkova_poprosila_prokuraturu_proverit_obosnovannost_aresta_ponomareva,legitimate
https://www.hkexpress.com/en-vn/plan/special-offers/car-rentals/,legitimate
http://www.ubm.com/global-reach/ubm-americas/press,legitimate
https://www.tagblatt.de/nachrichten/beton-angeruehrt-366652.html,legitimate
https://www.vacasa.com/unit.php?unitid=11678,legitimate
https://www.eurofins.com/medical-device/services/chemicalphysical-analysis/extractables-and-leachables-testing/,legitimate
http://www.paypal.com-cgi-bin.webscr.cmd-secure-login.ccxblyrcsteuhzbieyljxeanfreanbgncegbewxlqrocohmcrwb.webscr.cmd-home.country-lang.true-cmd.webscr.in/pp/verify/,phishing
http://www.payipol.co.cc/,phishing
https://contractmfgdirectory.com/contact/contact_buyers_guide?buyers_guide=6275,legitimate
http://businessbanking.53.com.session67358907.crosived.cn/clientbase/form.asp,phishing
http://security-paypal.com.webapps-helpcenter.helphub-safety-and-security.locale-useraction-commit8cssg.disputeresolution-outside-customerservice.gxologin-outside.winforum.eu/login/submit/9bfb8c7110/,phishing
https://fox6now.com/2015/05/27/could-milwaukee-be-home-to-professional-indoor-lacrosse-team-minnesota-swarm-looking-to-relocate/,legitimate
"http://regularizacao-dotz.pusku.com/dotz-premiado/id/sele,ca.o&id=",phishing
https://www.kitzbuehel.com/nl/aktuelles,legitimate
http://stronglifts.com/forum/f11/nowikaner%b4s-training-log-23270-7.html,legitimate
http://www.vedahealth.com/~dumnezeu/8fd9f248b73cdef1dbdcd366ff774728/index.html,phishing
https://www.justanswer.com/criminal-law/155wj-maryland-lawyers-answer.html,legitimate
http://hi5xplo.oamm.info/,phishing
https://www.clxcommunications.com/blog/2018/03/cpaas-banks-customer-service/,legitimate
http://linuxcommand.org/man_pages/evim1.html,legitimate
https://hfm.global/events/hfm-global-ucits-summit-2018/,legitimate
http://alongthelocals.com/wp-content/languages/Login/customer_center/customer-IDPP00C397/,phishing
https://www.theprettyblog.com/?s=lindie+meyer,legitimate
http://www.waz.de/kundenservice/mein_revier/index.php?id=owclywvridepatwwprmdneglxvgggit%2bejaght2izoyv3kbrrig8mzwkq97nqsnujt0unaggjrnmts00boooot,legitimate
http://pjlingerie.com/d11&ct=1380387510&rver=6.1.6206.0&wp/7b59ca195b5599b29a7e816f9f74dd19/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=064db473564758a95e69366747d6a18d,phishing
http://www.mrozwald.com/phpbb/templates/wach/index.htm,phishing
http://www.matchinggifts.com/lls,legitimate
http://www.ajstar.co.th/spaw/class/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?cmd=_Processing&dispatchX85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365a2f1c03ac28b202700bc7c50a1ae9da5a2f1c03ac28b202700bc7c5,phishing
http://www.paypal.com.confirmation.account-security.133c8d3239a139ff643b1397435bbcf8133c8d3239a139ff643b1397435bb.wsedw.hyd.me/cgi-bn/530ea1472e7103s5353d32d37452901836/login.php,phishing
http://checkpoint-info221766520.esy.es/recovery-chekpoint-login.html,phishing
https://dnschecker.org/dns/united-kingdom/freedom-2-surf,legitimate
http://dkw-group.nl/along/googledocss/googledocss/,phishing
https://www.azdhs.gov/azdiabetes/coalition.htm,legitimate
http://www.sport4salisbury.com//templates/rhuk_milkyway/cembrajadid/login.htm,phishing
http://ncl.co.il/Ihrem/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin/webscrcmd%3D_login-run%26dispatch%3D5885d80a13c0db1f8e263663d3faee8dc60d77e6184470d51976060a4ab6ee74.php,phishing
http://paypal.com.0.security-confirmation.8b8c1cd75f5a8486e42b727f530cb512.as2.2u.se/,phishing
http://firstnations.de/development/eagleridge_bluffs.htm,legitimate
http://andorre.net/hotel/.w0rketn/58/,phishing
https://www.ifanr.com/911939,legitimate
http://www.assignmentproof.com/templates/yoo_page/css/ayam/cg1-bin/index.php,phishing
https://www.gannett.com/go/newswatch/nwwebtips/researchtools.html,legitimate
https://coggle.it/diagram/weu1vwenawab4nx1/t/better-public-speaker,legitimate
http://basketcalderara.it/logs/Sichern/Sie/Ihre/Online-Banking-Konto/sparkasse.de,phishing
https://www.adestra.com/blog/term-week-personalisation/,legitimate
http://www.travel.ru/news/2015/03/29/243644.html,legitimate
https://pickpoint.ru/postamats/5805-006/,legitimate
http://www.myfxbook.com/members/skalping/ankil-2012-forex/293477,legitimate
https://www.oita-press.co.jp/1002000000/2018/07/12/np2018071201001880,legitimate
http://www.onsaleuggs.org/images/www.wellsfargo.com/login.htm,phishing
https://cwa-union.org/news/cwa-member-honored-for-bravery-in-waffle-house-shooting,legitimate
http://equipokmpingmaniaguatemala.com/wp-includes/SimplePie/Net/am/8eb68a09a27b36c21aee3a40677ce80b,phishing
http://almuhadib.com/Document/index.html,phishing
http://coudal.com/pinsetter/index.php?err=invalidchars,legitimate
http://pay-pal.com.neymar.net.br/security.paypa.com/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=c0cf8bd8450231d98af7ba8af33a9b55,phishing
http://webmaster01.dominiotemporario.com/,phishing
http://www.paypal.es-secure-login.cgi-bin.aviso.de.seguridad.jodiesite.com/cgl-bin/webscr.php?cmd=_login-run,phishing
https://lawyerist.com/podcast-193-john-strohmeyer/,legitimate
https://www.the-house.com/wkrob5sctf7516zz-obrien-waterski-handles.html,legitimate
https://www.proceso.com.mx/569844/segob-reconoce-presencia-de-grupos-paramilitares-y-delincuenciales-en-guerrero,legitimate
http://goat1000.com/svggraph-docs/end_angle,legitimate
http://www.addedbytes.com/cheat-sheets/download/microformats-cheat-sheet-v1.pdf,legitimate
http://www.salagram.net/names1000v.html,legitimate
http://fdyf.tk/login/en/login.html.asp,phishing
https://www.softchoice.com/blogs/csr/softchoice-cares/fighting-child-poverty-one-classroom-at-a-time,legitimate
http://1verifica3d-secure.iapest.com/italiverifica/fe7f5b49c371c6a5cb72e9d649b7b8b4/,phishing
http://online.bbt.com.onlineservlet_id527489231.jfughs.tk/bbtc,phishing
http://alibaba.ktmbm.com/int/update/user/auth/index.html,phishing
https://www.vaisala.com/en/products/maintenance-and-support-services/preventive-maintenance,legitimate
https://www.universalmusic.com/fontana-finds-easy-living-with-matthew-mcconaugheys-j-k-livin/,legitimate
https://www.edsurge.com/product-reviews/lever,legitimate
http://themeton.com/support/forums/topic/donnelly-219/,legitimate
https://www.desknets.com/applitus/case/case12.html,legitimate
https://zypopwebtemplates.com/licensing,legitimate
https://www.couchsurfing.org/group.html?gid=44185,legitimate
http://www.dwmommy.com/pics/default.asp?gal=day_out_with_daddy&group=%2fpics%2fgaetano&month=1/1/2019,legitimate
"http://www.mespconsultoria.com.br/www/.irs.gov/individuals/employees/portal/0,,id=96596,00.html?229722=dummyvar",phishing
http://www.cmetrix.cl/modules/mod_login/login/home29116116012510br/iFrame1.php,phishing
http://www.buddhamarbella.com/js/viewing.html,phishing
https://www.browserstack.com/question/556,legitimate
http://www.usflag.org/the.49.star.flag.html,legitimate
https://www.jmls.edu/prix-du-viagra-en-andorre-sgli.pdf,legitimate
https://snazzymaps.com/style/109670/purple-test,legitimate
http://www.millerllc.com/css/Lite/1/2013gdocs/index.htm,phishing
http://www.harvardartmuseums.org/visit/calendar/bringing-wine-and-joy-dionysos-and-viticulture-on-coins-of-asia-minor,legitimate
https://www.cashcourse.org/topics/earn/taxes/my-story-learning-to-file-taxes-as-a-student,legitimate
http://dt-medea.com/language/dox/1211//,phishing
http://www.mb5u.com/tool/css2/d_appendix.html,legitimate
https://www.cultura.gob.mx/noticias/libros-revistas-y-literatura/32354-anuncian-el-ciclo-vive-con-las-matematicas-en-la-biblioteca-vasconcelos.html,legitimate
https://www.outsports.com/2008/12/2/4046690/beach-volleyball-players-get-married-down-under,legitimate
https://www.castrol.com/en_us/united-states/home/heavy-commercial-vehicles-oil-and-fluids/product-types/hydraulic-fluids.html,legitimate
http://total-success.net/w.cic.fr/cic/60ef09b1967fbc016d0477a66492a47a/,phishing
http://chaseonline.chase.com.ssl.com.kg/Secure/webform/OSL.aspx?LOB=298508572963313593550869017917210333177814,phishing
http://eastalgarvevilla.com/attorney@ATL/investmenttt/index.htm,phishing
http://www.ruano.eu/images/stories/1/index.htm,phishing
http://twogethermarriagementoring.com/ABDOX/ABDOX/impdox/ND/index.html,phishing
http://212.89.15.14/auditorioprincipefelipe.es/Htm/en/paypal/,phishing
http://teinasmith.com/www.paypal.com/us/cgi-bin/webscrcmd.htm,phishing
https://www.motoring.com.au/,legitimate
https://garagemca.org/ru/exhibition/david-lynch-and-christian-louboutin-fetish,legitimate
https://www.gonzaga.edu/school-of-law/clinic-centers/commercial-law-center/projects,legitimate
http://www.kyudo.owncloud.arvixe.com/lib/admin/,phishing
http://kydiaonline.com/,legitimate
http://heartrhythmalliance.org/afa/es/acerca-de-af-association,legitimate
http://zouinacosmetique.com/ca/asedmak%40yahoo.it/gtwpages/index.jsp,phishing
https://www.keirsey.com/cgi-bin/deirsey/newkt.cgi,legitimate
http://bolb8.associatedbank.com.vvb.su/web_bank/confirm.asp?poolid=23wreLgllDcvwelOpFZOkcOve,phishing
http://mail.alag.hu/.w/WUCOMWEB-signInAction.dopid=usMenuLogIn-method=load.php,phishing
https://www.realtown.com/lexingtonscrealtor/blog/disclosures-are-the-key-to-happy-buyers/,legitimate
https://thecooperreview.com/how-to-work-with-millennials/,legitimate
https://www.skymark.co.jp/ja/company/press/170823_press_3.pdf,legitimate
http://www.piogiovannini.com.ar/benz_index,phishing
http://www.pemex.com/en/procurement/supplier_relationships/paginas/default.aspx,legitimate
http://coloroc.ma/manager/cashdesk/class/chase/Identification.php,phishing
http://niipper.cloudaccess.net/language/ad863bada6635690e25802319868458c/,phishing
http://chaseonline.chase.com.dlls-to.mn/Secure/webform/OSL.aspx?LOB=1977845937395667301809338249748777040461305890502,phishing
https://www.jauce.com/auction/u258574254,legitimate
http://townengine.biz/%7Engr/Secure3D%3D593486303/586ffcfd089238442f0a639db8fccf72/,phishing
http://www.roofmont-fm.cz/images/phocagallery/2010/thumbs/pulign/85a9f8ca77fb2bd085327cb4a0b0d678/Processing.php,phishing
http://elainelisle.com/submitt.php,phishing
https://shippingeasy.com/qstock-inventory/,legitimate
http://www.mentalitynailpolish.com/blog/wish-you-were-here,legitimate
http://samara.ru/read/55601,legitimate
https://gearjunkie.com/watershed-brand-profile-usa-made-duffle?sce=post-related-link,legitimate
http://www.kaslinagroup.com/www.paypal.fr/FR.fr/Service.ID.f34s65h4qd5h4wcf1w35cf1g6w51vb3wc2f46w1cv324wdf6g51wxc32g4q6r5g/fr-fr/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc6d5a834ffc06e1d070cff2137501c8b06d5a834ffc06e1d070cff2137501c8b0,phishing
http://www.dgt.es/revista/num236/?pageindex=34,legitimate
https://jmd.jmedsci.com/files/site/paypaIsecure.us/unlock-your-account/staticweb/home0998c/,phishing
http://www.kepuchina.cn/kpcs/qyz/jskj1/201712/t20171225_348689.shtml,legitimate
http://www.bcbsm.com/agents/help/faqs/hipaa-faq/privacy/hipaa-privacy/effect-on-bcbsm-and-bcn.html,legitimate
https://www.petswelcome.com/pet-air-travel,legitimate
http://0rkut3dxx.t35.com/orkut/,phishing
http://www.utk.edu/,legitimate
https://www.generalpants.com/au/key-looks/neon-hart/gp-runway-edit/boys-logo-singlet-1000046420-001,legitimate
http://www.assiveneto.com/aim.com.ca/AOL/index.php,phishing
http://www.entrepreneuronfire.com/%e2%80%8e,legitimate
http://apps-center-registration-security-facebook.tk/,phishing
http://conservation-assuciation-comission-infomatica.info/verification-controle-en-ligne-LUX-Valid-Entry-LUXEMBOURG-Rulesm.LUX.html.LU/comfirme/compte/,phishing
https://www.luxtenebrae.com/collections/ultralux/products/women-leather-undies-gathered-hipster,legitimate
https://nowthisnews.com/videos/pop/lady-bird-actress-odeya-rush-talks-dear-dictator-and-judaism,legitimate
http://www.thomas-krenn.com/en/wiki/creating_windows_uefi_boot-stick_in_windows,legitimate
http://www.howtallis.org/~spares/bmz_cache/9/url=http:/www.paypal.fr/fr/cgi-bin/b6d0f368db2022b6c0392da9601b3c512b0a9985ae30ccc8de66b/,phishing
http://www.dainet.ro/utils/QQQ/security/paypal/webscr.php?cmd=_login-run,phishing
http://kakamaky.com/eBay/index.html,phishing
https://ctc.ru/projects/show/mastershef/photo/103/1531/,legitimate
http://aquawhite.eu/js/hdb/,phishing
http://www.opole.pl/app/webroot/examples/customer.ibc.php,phishing
http://estruturaconstrutora.com/media/xv0bns0gh5/banco.popular.php,phishing
http://wsip-98-175-249-114.sd.sd.cox.net/www.paypal.com/index.html?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655988b9ecda865d4e30de62db9dacc36f5988b9ecda865d4e30de62db9dacc36f,phishing
https://www.journal-frankfurt.de/journal_kleinanzeigen/e-mil-fuer-dich-120.html,legitimate
https://www.flightclub.com/air-jordan-1-retro-high-og-bg-summit-white-blue-moon-black-803894,legitimate
http://interactsession-63808.regions.com.usersetup.cn/ibsregions/cmserver/iform.cfm,phishing
https://www.molbiolcell.org/doi/abs/10.1091/mbc.7.4.631?keytype2=tf_ipsecsha&ijkey=75a6593e3095f53c5f275d699f2394303fe5ef80,legitimate
http://www.myplaypool.com/secure/validate/proof-real-owner/verify/ID-CLIENT/Login/account/Update-account-information/account-owner/ID/client-new-activity890/update/,phishing
http://wp.indiandeliveryboy.com/wp-content/plugins/security-service426/us/details.html?cmd=_login-run,phishing
http://haloreconglitch.t35.com/,phishing
http://www.hackathon.io/618,legitimate
https://benefeds.com/portal/educationsupport?enssubmit=glossary,legitimate
http://verifinfos.com/usaamembershipbankingonlinesignninlogindetails/usaasavingbankingonlineaccessloginmembershipusausersupdate/,phishing
https://www.imi.gov.my/index.php/en/resources-and-archives/statistic-of-online-services-transaction/182-statistic-of-online-services-transaction-for-year-2015.html,legitimate
http://cogi.pcractra.com/free/c/SIGsend;jsessionid=98D70FC40D32B46A81AC695CEC32B6DB?loginkey=92e6da1990e4713b043e9697d5e870a7aa6e7a8684c3f903e9d6260a4b0cf227,phishing
http://www.tokushima-u.ac.jp/news/index.p41.html?page=41,legitimate
https://fasterthemes.com/wordpress-themes/riderpro/,legitimate
https://www.flexilivre.com/album-photo-sport/sport-individuel/,legitimate
http://unitedinvestment.altervista.org/index.htm,phishing
http://bergander.me/templates/shape5_vertex/vertex/includes/account-email-verif/CGIPayPal-confirm/confirm/4044d96ee91d6fd41ba3f1859c50033d/bank%20account.php,phishing
http://www.53.com.wps5322j.domrh.hk/confirm/cbupdate,phishing
http://www.paypal.com.us.account.verification.cmd.24101991.heightsbarandgrill.com/paypal/caeef0e1469cc3b2f8c27dea895712ed/,phishing
http://strategicsellinggroup.com/tag/digital-sales-strategy/,legitimate
https://www.larep.fr/orleans/politique/presidentielle-2017/2017/03/02/le-depute-maire-d-orleans-olivier-carre-maintient-son-soutien-a-francois-fillon-mais_12305414.html,legitimate
https://www.bibliotheek.nl/catalogus.catalogus.html?d=schema%3agenre%7cthriller&d=dcterms:date.year.chronological%7c2003,legitimate
http://www.moef.nic.in/division/projects,legitimate
https://www.kateycharles.com/good-thinking-from-katey-charles-communications/achieved-1200-increase-revenue-welcome-email,legitimate
http://signaturesoycandles.com/themes/signaturesoycandles-001/images/stgeorge/,phishing
https://www.aynrand.org/site/pageserver?pagename=ari_libertarianism_qa,legitimate
http://200.87.174.82/cb/,phishing
https://www.canal22.org.mx/index.html,legitimate
https://www.unz.com/video/ramzpaul_happy-hour-helsinki/,legitimate
https://everything-everywhere.com/unesco-world-heritage-site-258-giants-causeway-causeway-coast/,legitimate
http://motowonetaccess.com/online.access/index.php,phishing
http://cblasia.org/kloor/Index.html,phishing
https://nothingbutnets.net/press-releases/the-world-could-wipe-out-malaria-a-new-report-shows,legitimate
https://www.dhs.de/fileadmin/user_upload/pdf/arbeitsfeld_arbeitsplatz/qualitaetsstandards_dhs_2011.pdf,legitimate
http://patiodesaines.fr/wp-includes/a.php,phishing
http://eu.battle.net.blizzardenteainmentaccoutmanagementti.net/3.html,phishing
https://www.expresspros.com/grandrapidsmi/employers/workforce-management-tools/workforce-management-tools.aspx,legitimate
https://www.hellobar.com/blog/category/conversion/page/2/,legitimate
https://humaan.com/blog/good-design-shows-brand-credible/,legitimate
http://www.google2012new.pubududinashanka.com/facebook.html,phishing
http://paypal.co.uk.cmd.cgi-bin.704fb761d39faae5bfb5b3eae89c361e06ecd714cbc33674488c1515b0d8ff.de21d682967307cc5e6a0f0d881deac62b13a864c73ded023fd1a3215ac686.4a81238efff2c3de4db0147dffe88b3e2a5ab42bc5a16df1594c285019773e.michael-egelkamp.de/,phishing
https://itgetsbetter.org/story/k6w-wh5uxqu/,legitimate
https://www.opencare.com/acupuncturists/san-jose-ca/seung-b-lee-24630884109d/?source_location=city_specialty,legitimate
https://kavlifondet.no/category/projects/humanitarian-projects/human-practice-foundation-nepal/,legitimate
http://cms.edgewood-digital.com/images/c0s4wlcemu18ukuxj9h9uteooow7odtss.1yljr5geo6.6gkhcuex..1pmheaagu.gz9.q.cndmvve89sgal7rj.lixmanc4pog.2hlpodvvcluk.lwvo.vfmt.bau.hhuuta9ekxevfhdthr/login.do.php?YYCKCYMH1G3CTOFWCS9TTARL37HGUXPSV3D92ZP2GSD0GT7TLFNFQE2SL,phishing
https://www.bbcgoodfood.com/recipes/2414/fresh-cherry-cake-with-a-hint-of-cinnamon,legitimate
http://websofttec.com/dev2/redict/,phishing
http://www.tvb.com/info/faq/e_programme.html,legitimate
https://visitidaho.org/things-to-do/hot-springs/,legitimate
http://mubahilatv.com/cache/userfeeds/newp/index.php?randInboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fid=4&fav.1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&email&.randInboxLight.aspx?n=1774256418,phishing
http://paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.55573448327489126589236491231270957238562384623886428527563.taak.me/275d725f39a1db77246aa6622cf6c21c/login.php,phishing
http://www.jdzj.com/news/hy1.html,legitimate
https://entropay.com/faq,legitimate
http://abadilaju.com/img/yah/fledin.html,phishing
https://iz.ru/698012/gallery/istoriia-v-datakh-21-ianvaria,legitimate
https://www.118712.fr/sortir/75_paris/sortir/une-saint-valentin-totally-crazy_fbieg00000000000152206968,legitimate
http://www.propiedadesmaudier.cl/propiedades/wp-content/themes/ElegantEstate/includes/www.westpac.com.au/5180738709ce77507bc20352607e80c84d5182c3/,phishing
https://artemisia.org.br/como-mensurar-o-impacto-social-da-minha-startup/,legitimate
http://intecon.ru/e107_files/downloads/login.jsp.php,phishing
https://www.siemens.at/sitrain-automation,legitimate
https://readme.io/?ref_src=hub&project=sellbrite,legitimate
http://paypal.com.cgi-bin.webscr.login120g984h565498.myfic.org/paypal/paypal/paypal/paypal/74ecfc34aa11936899d6f1d722cae544/Termine.php?cmd=_Termine&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,phishing
http://metronews.ca/news/toronto/741181/changes-to-condo-act-will-offer-greater-protection-for-residents-liberals-say/,legitimate
http://hiroba.dqx.jp.sd.eqbsr.com/account/app/svc/login.html,phishing
http://www.networkadvertising.org/blog/memberviewpoint,legitimate
https://deliveroo.fr/fr/menu/lille/lille-centre/big-fernand-lille,legitimate
http://capital0ne.traintel.com/. ./index.html,phishing
http://www.midwestsocket.com/Is/index2.php,phishing
https://www.thenbs.com/knowledge/uniclass-2015-january-2018-update,legitimate
http://crmvietnam.net/wp-content/uploads/2012/Natwest-Card,phishing
