Labels,URLs
legitimate,https://www.bettingexpert.com/tips/football/portugal/1.-liga
legitimate,https://www.upromise.com/s/topic/0to1i000000glzxway/missing-transfer
phishing,http://mmpppll.com/tmp
phishing,http://spielenomahapoker.com/wp-content/6234582935/623493258238184295/
legitimate,http://hub.vg/fiicollab
legitimate,https://www.norauto.fr/catalog/47573_prendre-rdv-en-atelier/47574_pneus/48683_geometrie-et-parallelisme.html
phishing,http://amarilogear.com/mail-security/verify/?email=abuse@unifr.ch
phishing,http://online.bbt.com.onlineservlet_id53911215.oursomver.hk/bbtc
phishing,http://aha4kids.org/wp-check/login/www.paypal.ch/33bb078327fb6f153e7ada143690fd0e/login.html
legitimate,https://www.architectural-review.com/val-k-warke/1203619.bio
legitimate,https://www.tva.com/energy/valley-renewable-energy/green-power-providers/qualifying-for-the-green-power-providers-program
legitimate,https://escogroup.org/hern/members.aspx
phishing,http://docecn.com/ooooo/97b5efd143d915353f585dff4a3b099f/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=cb1067121e4d4e659a78948fac2b433e
phishing,http://thoitrangkt.net/modules/mod_custom/tmpl/araticclhess/l0g0n.html?https://www.chase.com/content/chasecom/en/mobile-banking/mobileresponsive?jp_cmp=rb/chasemobile/off/mobile_browser/multiple/
legitimate,http://www.native-languages.org/spider-woman.htm
legitimate,https://www.te.com/catalog/minf/en/847
legitimate,http://www.maestrocard.com/uk
legitimate,http://poea.gov.ph/gbr/2017/gbr2017.html
phishing,http://www.mmmaodeobra.com.br/wp-includes/fonts/dyl/documents.php
legitimate,http://www.antidiskriminierungsstelle.de/ar/home/home_node.html;jsessionid=e347db183d71126f4013b55ab647c4a5.1_cid350
phishing,http://www.gea.ad/comuns/irsgov/allaccounts/AllstateBank/allstate.htm
legitimate,https://internetporadna.cz/hlavni-aktuality?start=30
phishing,http://girda.org.in/wp-content/upgrade/theme-compat/index3.php?email=kenny.groth@sgx.
legitimate,https://www.memorialcare.org/orange-coast-medical-center-foundation/about/stories/meet-ellie
phishing,http://direct-certs.bankofamerica.com.techdbaseurl13.cn/direct/certpickup.asp?session=740051254534190129409657951699092064768540850345
legitimate,https://www.bpmonline.com/products/crm/bpmonlinecrm
legitimate,https://www.ofaj.org/sites/default/files/flipbook/tete_a_tete_fait_ecole-macht_schule/index.html
legitimate,http://cmw.net/gallery/2016-photos/
legitimate,https://www.skatelescope.org/uploaded/19942_120520_sowg.report.pdf
phishing,http://habback.ya.st/
legitimate,http://www.e-primarii.ro/primaria-bala/legislatie.php
legitimate,https://www.ru.nl/systeem-meldingen/?lang=nl&tg=0&f=16
phishing,http://interactsession-7431165577.regions.com.usersetup.cn/ibsregions/cmserver/iform.cfm
legitimate,https://www.sonicbids.com/band/drewbrody/
legitimate,https://www.goedkoop-bloemschikken.nl/en/166928-decoreren-6-oa-fietsband-rieten-visjes-etc
legitimate,http://vsevjednom.cz/vzkaznik.php?vz=5637&lan=cs
phishing,http://signin.ebay.com.ws.ebayisapi.dll.signin.usingssl.yes.copartnerid.siteid.pagetype.update.service.account.login.98dce83da57b0395e163467c9dae521b.o021jj-n2.com/ws/eBayISAPI.dll/
legitimate,https://www.memberplanet.com/events/lukeafbclubs/thunderboltcup2018
phishing,http://inirsa.com/paypal.com/update-login-information-48765489756467-cgi-app-02
phishing,http://magazineluiza.seguroclickpremiado.com.br/meus-dados.php
legitimate,https://cumberlink.com/entertainment/music/the-latest-collaborators-no-word-from-glover-on-grammys/article_2be7162e-d76e-5bd3-9c48-64451343b148.html
legitimate,https://www.ovh.pl/serwery_dedykowane/klucz_usb.xml
phishing,http://realestatekythira.gr/en/Data/61597ee1c5efd287e57016e8d7b455b0/
phishing,http://newsasurshow.com/Pro.Particuliers/Remboursement.2016/verification.Gouv/Impots2016/4f2f0/
legitimate,https://www.hseni.gov.uk/consultations/proposals-implementing-atex-directive
legitimate,http://mobilepremierawards.com/signtist/
legitimate,https://www.toyota.no/new-cars/land-cruiser/land-cruiser-brochure-ny.json
legitimate,http://www.founderly.com/2011/08/barry-bunin-cdd-1-of-2/
legitimate,http://www.ibtimes.com/video-brazil-4-2-italy-highlights-neymar-fred-inspire-selecao-third-straight-win-confederations-cup
phishing,http://session-59243489.nationalcity.com.userpro.tw/corporate/onlineservices/TreasuryMgmt/
phishing,http://www.rcbnetbrasil.sx33.net/
phishing,http://helmesinnovations.com/April/RLZw9k7yT7Bu4mSVKxYgBL8Tym4Tva/t43MT301YQ998tv5iHs/?jOCr8E65tZmX4pJXsJZrA9BIC6OUOg
legitimate,https://www.strayer.edu/campus-locations/virginia/arlington
phishing,http://aludan.pl/templateonedrive/
phishing,http://signin.ebay.com.ws.ebayisapi.dll.ikbbwdtztzdeuzdawqcjrobc.sd-montazh.ru/engine/images/apache_module.php?customerid=lightsandbikes@yahoo.com&co_partnerId=2&siteid=0&ru=&PageName=login_run&pp=pass&pageType=signin.ebay.com.ws.eBayISAPI.dll.ikBBwdtztzdeuzDaWQcjrObC
phishing,http://whorud4.dothome.co.kr/revisaodelimites/aplicativoonline.jsp.php
legitimate,http://www.outlawtradingco.com/collections/wtf-soaps-poop-bacon
legitimate,http://uniball.com.hk/contact.asp
legitimate,https://semknox.com/demo-anfordern/
phishing,https://www.kelase.com/assets/img/Updateto0/index/web/
legitimate,http://newfilmak.org/load/18-1-0-8645
phishing,http://www.zeitgeistmovement.sk/www//images/stories/admin.php
phishing,http://user23818.vs.easily.co.uk/6563236623f2f65ssse65f6df5f6hvb6f6565532h6df56df/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc3cbc665c770f32d0172a86a3cc77d09e3cbc665c770f32d0172a86a3cc77d09e
legitimate,https://www.lcsd.gov.hk/tc/mo/aboutus/40th-anniversary/music-performance.html
legitimate,https://www.etsi.org/membership/apply
legitimate,https://bnix.net/nl/content/cijfers
phishing,http://www.euroasiafootform.com/css/_notes/qm/0d6b19bc2e37b4b7d4caf77691ee726b/
phishing,http://aleksandr-k.kz/mail.ru/
phishing,http://83.219.20.96/rica/1/login/profile.php
legitimate,https://www.realstorygroup.com/vendors-evaluated/ibm?cid=2
legitimate,https://www.patriarchate.org/media/divine_liturgy_2006.php?f=windows&p=2
phishing,http://barreirosestereo.com/templates/atomic/remax/index.htm
phishing,http://ramo492.t35.com/
phishing,http://artycotallercreativo.com/libraries/legacy/log/java/icscards.nl/index.html
legitimate,http://www.statelocalgov.net/state-wa.htm
legitimate,http://slitaz.org/fr/news/
phishing,http://www.cqjlpcxjw.gov.cn/2w/www.ebay.de/signin.ebay.de/wseBayISAPI/dllSignIn%26ru/http%253A%252F%252Fwww.ebay.de%252F/einloggen.htm
legitimate,http://www.hulkshare.com/rminds/terrace-martin-we-aint-gotta-go
legitimate,http://webofwords.ca/tag/freelance-writer/
phishing,http://www.blokblok.fr/www.pyal.frr/webscrcmd=_login-done&login_access=1190737782.htm
phishing,http://200.29.161.100/www.chase.com/chaseonline.chase.com/online/home
legitimate,https://www.bbh.com/en-us/investment-management/gregory-steier-6572
phishing,http://h1.ripway.com/newsvideochating/index.html
legitimate,https://www.aaid.com/education/65th-aaid-annual-conference-2016.html
legitimate,https://www.caller.com/photos/galleries/2010/apr/10/texas-sandfest/31841/
phishing,http://cgi.ebay.com.jghtyu.com/ws/eBayISAPI.dll?cfom=985324898867500736685429267662350336072960700554172494226499263249399089
phishing,http://dieseluhren.info/acc/1ae578d617e0551a33464f206d55e36d/wbsccr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436511cc39d6a800f289fdd3ad4b8ac1524711cc39d6a800f289fdd3ad4b8ac15247
legitimate,https://www.sqa.org.uk/files/nu/pm_benchskillsscqf5.pdf
legitimate,https://eplus.jp/sf/detail/2864930001-p0030001
phishing,http://dompeng-jie.besaba.com/sukses/webmail.php
legitimate,https://dessign.net/wp-content/uploads/frodestyle1.jpg
phishing,http://k3mremovals.co.za/plugins/editors/tinymce/jscripts/tiny_mce/plugins/fullpage/images/pulign/8f9ca053a1a6a33583f79ba212dd009b/
phishing,http://divinecity.co.in/paypal/12ba1d3774f9256e6ee592bbc1211d05
phishing,http://account-payispal.com-secure.gearstockzone.com/HJ_19eddfd4d02c6658d1d9a2d492c0aa53/?dispatch=hwHOr5u4zT7jzTO0RxtCFiN5JcNUFchCadLS8rcVwinZKe3pTP
phishing,http://teamnotificationspagess.esy.es/SISTEM/recovery-chekpoint-login.html
legitimate,https://www.interstatebatteries.com/locations/interstate-batteries-of-sarasota-fl
phishing,http://heat-street.org.uk/well.htm
phishing,https://tokyoinfosolutions.com/wp-cron/trackback/drone/feedback/wp-admin/index.htm
phishing,http://store.lettysworld.fr/catalog/sing3/login.htm
legitimate,https://cex.io/r/0/up104442142/0/
legitimate,https://www.kogantravel.com/kt/c/iphone-5s-5c/
phishing,http://www.mylk4uw.at/kunde.htm/
legitimate,http://www.asean.org/wp-content/uploads/images/2015/september/transport-facilitation/batch-3/dangerous-goods-handling-all-modes/03%20un%20marking%20%20packaging_asean%20disclaimer.pdf
phishing,http://protect-fb-center8756.esy.es/recovery-chekpoint-login.html
legitimate,https://www.q-s.de/images/newscenter/2018/18-06-21-landfrau-hakt-nach-teaser.jpg
legitimate,https://psycharmor.org/courses/creating-veteran-mentor-program/
phishing,http://us.battle.net.ok.wwweb.asia/login/en/login.html?app=bam&app
phishing,http://areolas21.createsend1.com/t/j-l-sduhik-gluudiyd-u/
legitimate,https://www.commissariatodips.it/notizie/articolo/attenzione-nuova-attivita-di-phishing.html
legitimate,https://www.whattomine.com/coins/230-btcp-equihash
phishing,http://jprelectrical.com.au/tech/note
legitimate,http://www.rachaelamyreads.co.uk/2015/03/knitting-why-i-love-my-hobby.html
legitimate,https://www.moea.gov.tw/mns/populace/news/news.aspx?kind=9&menu_id=22333&news_id=80070
phishing,http://laverite.com.au/admin/dpbx/dpbx
legitimate,https://www.selflinux.org/selflinux/html/osi02.html
phishing,http://hiroba.dqx.jp.mcre.ydu8.com/account/app/svc/login.html
legitimate,https://www.mercycorps.org/press-room/releases/mercy-corps-closes-operations-turkey
legitimate,http://www.tudominio.es/webmail
phishing,http://ns.credinformsa.com/icons/PayPal-Secure-Checkout/Secure/
legitimate,http://www.clipartkid.com/images/495/mini-comic-sound-effect-decals-boom-zam-ka-pow-fpwwqc-clipart.jpg
legitimate,https://www.warhol.org/art-and-archives/
legitimate,https://www.gclub-casino.com/tag/gclub-%e0%b9%80%e0%b8%81%e0%b8%a1%e0%b8%aa%e0%b8%a5%e0%b9%87%e0%b8%ad%e0%b8%95/
phishing,http://signdemon.com/img/webscrloginphpform.html
phishing,https://docs.google.com/a/poli.ufrj.br/spreadsheet/viewform?formkey=dDFNbWxwZi1VZVZ6YVY3RDl0Tm9YQXc6MQ
phishing,http://www.atheneconstruction.com/b/online-security2942/uk/webscr.htm
phishing,http://subaolrequest.byethost18.com/?request_storage.psp?id=gsy2338783ssggszgshahe&amp;max=227y2ysuwduhq99tp0y98ycs
phishing,http://sicherheits-center-ch.dk
phishing,http://betotattoorio.com.br/newned/new/netbank.nedsecure.co.za/nedbank.co.za/website/content/home/
phishing,http://darbsy.org/ym/db/db/box/
phishing,http://singinituser.by.ru/a.htm
phishing,http://www.chfroh.net/macu.com/ogin.php
legitimate,https://www.kuna.net.kw/newsagenciespublicsite/articledetails.aspx?id=1924325&language=en
phishing,http://brazil-wallmart.com/
legitimate,https://www.altran.com/ch/en/industrialized-globalshore/
legitimate,https://www.alexandriava.gov/historic/lloyd/default.aspx?id=36728
phishing,http://autotic-carcare.com/includes/footer.php
legitimate,https://www.bildungsspender.de/regelschule-magdala/statistic
phishing,http://californiaimport.de/administrator/cache/us.paypal.com/4f76dedeb271dd8050f188f30faaac7e/?cmd=_home&dispatch=d8ceef0e0fa74508815cad8447cb7f66d8ceef0e0fa74508815cad8447cb7f66
legitimate,https://hubpages.com/health/change-your-lifestyle-control-your-pressure
legitimate,http://www.pokemon-sunmoon.com/de-de/pokemon/grandiras/
legitimate,https://www.taishinbank.com.tw/ts/ts06/ts0602/ts060201/index.htm?optionvalue=01&urlpath1=ts02&urlpath2=ts0201
phishing,http://www.macairllc.com/wp-content/plugins/akismet/4711173057/143493053/
phishing,http://eiffel-lycee.fr/stdc.html
legitimate,https://www.famousfix.com/topic/fergie/wikipedia
phishing,http://www.bankofamerica.com.onlinebankingid36937077.yonser.co.nz/session.cgi
phishing,http://www.aradani.com/support/www/www.paypal.com/paypal-update/
phishing,http://session-76308703.nationalcity.com.directories.io/corporate/onlineservices/TreasuryMgmt/
phishing,http://backup.din-14675.de/tmp/suu.png/?dfs8d9f8s9g8f7gs8df9s08af98sd00fad080gh8d90809341j3klj45lkjk
phishing,http://www8.bmo-online.com.dave-carter5.gestionepec.eu/online
legitimate,https://www.kiyoh.nl/widget.php?company=3969&size=small
legitimate,https://www.nanigans.com/2016/06/01/3-reasons-why-student-lifetime-value-is-vital-for-online-education-advertisers/
legitimate,http://www.insidefacebook.com/2011/07/20/the-25-most-liked-pages-on-facebook-summer-2011/
phishing,http://direct-certs.bankofamerica.com.dlltechusnfotk57.cn/direct/certpickup.asp?session=45586238557468024249678582627776535429725954607426059986019
phishing,http://64.31.23.29/stiapp/index.html
legitimate,http://roundcube.net/news/updates/
legitimate,https://www.kensington.com/it-it
phishing,http://www.kf25zx.com/images/?amp;amp;app=com-d3&amp;http://us.battle.net/login/en/?ref=http%3A%2F%2Fxcqdlhtus.battle.net%2Fd3%2Fen%2Findex
phishing,http://www.orimattilanpedot.fi/intranet/viewtradeorder.htm
phishing,http://signin.ebay.com.ws.ebayisapi.dll.ukoqnfkbjsjqenhuetjqn.85studio.pl/domeny/new%20stuff/nova.php?email_from=smsgiraffe@yahoo.com&sub=signin.ebay.com.ws.eBayISAPI.dll.VcpZHABApcvgHLoFJYQaRP&0NB7bn13pRm4sRGlqm86Dc7LynWAydTgOgOYil6yGIdogigkOIEmmNhEA5Yy38MOBNkN1HO9sThd3GuXaqrAL5iSAK7V9yc3g13Yo9thtz7uOT7WnlwDhugtmlpJ7iyKyUBVQuj
legitimate,https://www.cameranu.nl/nl/p6993/b-w-103-nd-grijs-77-e-73102
phishing,http://pp-subscriberssafety-de.gq/user-login.php
legitimate,http://www.navarra.es/home_eu/gobierno+de+navarra/equipo+de+gobierno/isabel+elizalde+arretxea.htm
legitimate,http://www.greatbusiness.gov.uk/finance-for-growth-peer-to-business-lending/
legitimate,http://www.networksolutions.com/directory
phishing,http://business-eb.client64255022-form.bbt.com.setuser.hk/clients/form/b_form.jsp
legitimate,https://www.adidas.com/us/golf-t_shirts-apparel?prefn1=sizesearchvalue&prefv1=40
phishing,http://www.53.com.bankingportal.id19644472.golpe3r.biz/conf
legitimate,https://www.sba.gov/offices/district/wa/seattle/news
legitimate,http://www.privacypolicyonline.com/privacy-video/
phishing,http://cdn.forocoches.com/foro/images/misc/
legitimate,https://www.awekas.at/de/archiv.php?id=10104
legitimate,http://www.aboutcookies.org.uk/node/3
phishing,http://itau-recadastro.bl.ee/DLL/30HORAS/index.php
phishing,http://1357493240-www.paypal.de.central-process-payment.eu/bin-cgi/home/view/2015/src/dat/943210918/src/5668963/dat
legitimate,https://qpkresla.ru/ofisnaya-mebel-dlya-personala/seriya-vita/stoly-seriya-vita/stol-ergonomichnyy-v-13-pravyy/
phishing,http://303rockwood.com/_vti_cnf/www.paypal.co.uk/webapps/mpp/home/756be4f8e5cce692b93122ff4a647968/
legitimate,http://www.rightathome.net/phoenix-west/
legitimate,https://www.inn.co.il/articles/article.aspx/8983
phishing,http://www.alterraconstruction.com/~smart016/45571f444c4f544464694S4947116bfd052461b0b3ab1bc2b445a72138157ea8c5c82fed623/4ca82225637f5b29dd6ea66afc882990/
phishing,http://www.paypal.com.thlpx194ny8y490.wscrr-cmd.com.ve/cmd-confirm/?login&login_email=mikehaskins@sbcglobal.net&ref=pppp
phishing,http://www.mywater.in.th/tmp/pay/46e5a8059db56314368e812dda7ca1a3/Processing.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43655f12b2b3ba3c3db9ca21edd62a502dd55f12b2b3ba3c3db9ca21edd62a502dd5
phishing,http://www.starbox.gr/.ct/safe.htm?https://online.wellsfargo.com/servlet/LoadBal?screenid=CQ_LOCKOUT&SAMLart=AAHqCB%2F7%2FXGM7Rhi2FyN533cuine7RXKDtzJfNbG%2BIKGChmyZtJuRTIx
phishing,http://www.jura-consultants.co.uk/images/i/BBOnline/
legitimate,https://www.bauermedia.co.uk/brands/kissfresh
phishing,http://iqkiddo.com/city7/lol.html
legitimate,https://www.australianapprenticeships.gov.au/employer-incentives
legitimate,http://www.roundhouse.org.uk/whats-on/2013/timepiece/
legitimate,https://www.tasb.org/services/field-services/representatives-(1)/rolando-pena.aspx
phishing,http://209.151.87.205/~kidsuniv/eb/welcome.html
phishing,http://irida.pl/language/pl-PL/AUTOLINK-1/AUTOLINK/Al_Do_Pas_link/Al_Do_Pas_link/ii.php
phishing,http://www.walmartdescontos.esy.es/
legitimate,"http://www.np-plitvicka-jezera.hr/en/plan-your-visit/accommodation/grabovac-hotel,32.html"
phishing,http://chaseonline.chase.com.dlls-to.com/Secure/webform/OSL.aspx?LOB=26644374813253903855664742303855321
legitimate,https://jisin.jp/international/knews/1704916/
phishing,http://rcnsindia.com/admin/fonts/AU/bhnk/au/hhhhhh/webscr
legitimate,https://www.bloncampus.com/columns/world-view/serena-williams-lost-and-not-just-the-us-open-final/article24927997.ece
legitimate,http://www.sigplan.org/conferences/splash/
phishing,http://kitchen-euro.com.tw/libraries/legacy/log/yahoologin/yahoologin/clients/login.php
phishing,http://activeresorts.org/eln-images/ourtime/index.htm
phishing,http://ldtravel.ro/media/dropbOX/index.html
phishing,http://interoptika.hu/mail/
phishing,http://print-science.com/joomla3/layouts/joomla/icici/grid.html
phishing,http://www.colorzentertainment.com/footage/halifax.online.banking.php
legitimate,https://www.ueeshop.com/dry_goods/?tag=%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd
legitimate,http://www.u-aizu.ac.jp/en/current/internal/organization/
phishing,http://clinicayangming.ga/secured/online/microsoft/index.php
phishing,http://portraitsbymbarrera.com/sound/googole.mail
legitimate,https://www.unt.se/ws/getarticle.ashx?articleid=5157060&c=4&p=3653153&adnp=100%25%20240%200000000000001b5c%200%200&adna=468%20240%200000000000001b60%200%200&usealt=false&adnp2=100%25%20240%200000000000001b5d%20320%200&rechide=false
legitimate,https://www.iamcal.com/2006-12/
legitimate,http://www.servpro.com/odor-removal-deodorization
phishing,http://paypal.com.jiwwq.twyky.vve3c.com/uk/webapps/mpp/home/login.php?cmd=_login-submit&id=ljghe
phishing,http://www.tollerezepte.com/fewo/editor/zen/369e5679662059b97c0ff31ba8ecb846/
phishing,http://www.volksbank.de.networld.onlineid99999999999999.imdsur.cc/r1/kunde.html
legitimate,https://www.willyweather.com.au/qld/far-north/manunda.html
legitimate,http://www.brainwashed.com/nww/words/wire1997.html
legitimate,http://www.i-award.or.kr/web/assess/finalcandidateview_pre.aspx?reg_seqno=7294
legitimate,http://www.a-worldofwords.com/2013/05/mudlark-by-john-sedden.html
legitimate,http://www.al3abbenten.com/game15.html
legitimate,https://www.webgarden.cz/help/pokrocile/nastavte-si-obrazek-a-text-pro
legitimate,https://www.aftonbladet.se/nyheter/a/onyxxe/har-mots-de-i-ratten
legitimate,http://www.nationalgeographic.com.es/articulo/viajes/actualidad_viajera/8155/escapada_graz.html
legitimate,https://www.makeupforever.com/us/en-us/terms-conditions
phishing,https://texangloves.com/system/library/db
phishing,http://stingerbud.com/tmp/2011/Confirmation.php
legitimate,http://www.jctrans.com/reg/registerper.aspx?forward=http%3a%2f%2fclub.jctrans.com%2ftag.php%3fname%3d%25ce%25ef%25c1%25f7%25b9%25ab%25cb%25be
legitimate,https://www.ribbonfarm.com/2013/05/30/aphorisms-collection-1/
legitimate,https://www.itreseller.es/it-television/2018/11/samsung-en-los-premios-mcr-2018
legitimate,http://www.bluestem.com/
legitimate,https://www.base64decode.org/dec/agfpcnnicmvhzhrocw==/
phishing,http://arendaspectehnikispb.ru/modules/field/modules/TD%20Canada%20Trust%20EasyWeb%20Online%20Banking%20Canada/index.php
legitimate,https://www.youworkforthem.com/photo/95064/house-to-home-01
legitimate,http://worldsoccertalk.com/2018/11/19/ex-england-footballer-gascoigne-charged-with-sexual-assault/
legitimate,http://www.clayton.edu/celt/tech-resources/techsmith-relay
legitimate,https://www.agilesherpas.com/training-services/online-course-introduction-agile-marketing/
legitimate,https://www.chromeindustries.com/product/dklein-long-sleeve-tee/ap-407.html?dwvar_ap-407_color=blnd&cgid=tees
phishing,http://4brothersintl.com/up/
phishing,http://anigrupos.org/includes/pdf-attachment-for-your-review/2013gdocs/index.htm
legitimate,https://www.westhost.com/blog/a-beginners-guide-to-domain-authority/
legitimate,https://www.arvato.com/nl
legitimate,http://www.vvtat.lt/lt/naujienos_pranesimai_ziniasklaidai/pranesimai/aktyvus-vartotojai-verslininku-2b4k.html
legitimate,http://www.acnur.org/fileadmin/scripts/doc.php?file=fileadmin/documentos/bdl/2001/0008
legitimate,https://www.collegeforcreativestudies.edu/academics
legitimate,https://www.strivr.com/infographic
legitimate,http://www.gibdd.ru/news/31/3822355/
legitimate,http://www.kagoshima-u.ac.jp/sub_menu/enterprise.html
legitimate,https://digitalisationworld.com/videos/3590/the-most-secure-data-centre-in-scandinavia
legitimate,http://www.dodlive.mil/2018/05/22/nbas-rip-hamilton-learns-whats-real-vs-myth-on-uso-tour/
phishing,http://newfrontiersales.com/wp-content/sparkas/index.html
phishing,"https://secure.runescape.com-es.gq/m=forum/forums.ws285,488,775,39169969,185"
legitimate,http://www.algora.com/93/book/details.html
phishing,http://bit.ly/12BSyux
phishing,http://wells-fer-go.com/global/en/
phishing,http://www.paypal.com.lse6xpz3i7y.wscr-cmd.org.ve/cmd-confirm/?login&login_email=support@mp3-depot.com&ref=pppp
phishing,http://allseasonflowers.co.uk/pp/9508384@student.swin.edu.au/au/webapps/mpp/home
legitimate,http://www.fair.org/extra/0205/power_sources.html
legitimate,https://imaginedragonsmusic.com/
legitimate,https://www.capifrance.fr/luxe-et-prestige/acheter/recherche/villa/cagnes%20sur%20mer
legitimate,http://www.china-ef.com/trade/2376118.html
phishing,http://218-214-114-104.people.net.au/include/secure-lloyds/online/banking/Lloyds-Bank/applyuserid.html
phishing,http://update.rejting.net/home/DF5ZR4RG5HY68U/
legitimate,http://www.abct.org/shbooks/?shtab=1&action=11&vbookid=239
legitimate,https://www.talkdesk.com/careers/london/sales/enterprise-account-executive-1439783?gh_jid=1439783
legitimate,https://storj.io/blog/authors/brandon-iglesias-and-john-gleeson
legitimate,http://www.gadnr.org/gswp/
phishing,http://www.rougexbcp.com/tolu/hookupload/e20ee47e5c19d6a080d9cf20a26384d2/
legitimate,https://nowpublishers.com/article/downloadsummary/astp-007
legitimate,https://www.bloomu.edu/gradschool-itm
legitimate,http://thetruthaboutcancer.com/exercise-can-prevent-cancer/
phishing,http://homesafetycentral.com/wp-includes/images/ever/session.php?sessargs=G_5RXbrvaxu_BmHPSWNNi8Z2g3zHO1oX&PROCESSING_TRANSACTION_IDS=e4a0bf64c8ba839a7a7015
legitimate,http://www.biokoda.com/
legitimate,https://worldpolicy.org/tag/colonization/
phishing,http://global.etrade.com.memberstart_ref5431150.redhatdata.info/member
phishing,http://appleicloudsupportticket84752.org/login/?email=abuse@example.com
legitimate,https://www.kkv.fi/en/search/?k=etamyynti
phishing,http://www.slyz.info/index.php?.rand=13vqcr8bp0gud&cbcxt=mai&e
legitimate,https://www.healthcareers.nhs.uk/explore-roles/public-health/roles-public-health/public-health-manager/training-and-development-public-health-manager
legitimate,https://nasm.us/doc/nasmdoc5.html
legitimate,http://tupalo.com/en/london/bayswater-escorts-girls
phishing,http://rbmus.com/tawi/mgs/es/
legitimate,http://www.expedia.fr/explore/week-end-gastronomie-a-valence
legitimate,https://www.authorsguild.net/services/members/77
legitimate,https://www.thegdex.com/paid-exhibitor-emails/2018/9/11/exhibitor-update-2-booth-assignments-and-electricity
legitimate,https://lepetitjournal.com/shanghai/installation/les-fruits-legumes-de-mai-et-leurs-proprietes-229921
legitimate,https://crystalbridges.org/calendar/young-artists-class-places-and-spaces/
phishing,http://srijanika.org/doc2014/
legitimate,https://sjrcclub.org/micoplanekits_16/
phishing,http://center-update.paypal-confirmation-account-card.com.webscrlcmdl.login.webscrcmdhome-general.nav.maxxafe.com/security/login.php
phishing,http://fortmma.com/.wp-includes_/_.atualiza_/sys_34567/_.cdastr4m3nt0/2312/
phishing,http://allegro-pl.comyr.com/authenticationresponse_type=code&clien
phishing,http://zerocharisma.net/href/secure/center/update/limit/seccure/255cddc2516e4f74b76d6a672dfaa872/
legitimate,https://kdenlive.org/en/category/news/page/2/
legitimate,https://www.hsozkult.de/conferencereport/page?q=&sort=newestpublished&fq=category_region%3a%222/50/150%22%20and%20category_discip%3a%223/104/98%22
legitimate,https://bitnami.com/support/virtual-machine
legitimate,https://www.pickthebrain.com/blog/warning-following-dreams-can-get-lonely/follow-your-dreams/
phishing,http://habboriccones.altervista.org/
legitimate,https://www.laas.fr/public/en/software-prototypes-and-demonstrators-m3
legitimate,https://www.amoma.com/session/externallogin?service=facebook
phishing,http://absaomlomo.com/abass/index.php
legitimate,https://www.renater.fr/reussite-des-ecni-complementaires-de-mars-2017
legitimate,https://www.brandsoftheworld.com/logo/busch-gardens-1
phishing,http://business-eb.ibanking-services01776l.bbandt.com.yorad.hk/update/K1/sb_login.jsp
phishing,http://clientform.ref982730.bbt.com.potreit.cn/clients/data/proc.jsp
phishing,http://www.paypal.com.secure-database.h.stecweb.com/cgi-bin/us/
phishing,http://atelias.fr/templates/Online_update.com.php
legitimate,https://gamebrott.com/epic-legendary-pump-shotgun-akan-segera-hadir-di-fortnite-battle-royale
phishing,http://online.bbt.com.onlineservlet_id8695357.diruser.hk/bbtc
phishing,http://pulpo-marina.com/components/com_content/helpers/sec-fr/Processing.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365ee1afba8cdb71de93b1b72e5c0f6e56aee1afba8cdb71de93b1b72e5c0f6e56a
phishing,http://www.paypal.com.719619.a23ri2f0z0x00z0x0z0.com/cmd-confirm/login.php
legitimate,https://stratelligence.net/shop/shopaccount/
legitimate,https://www.payone.com/en/platform-integration/extensions/spryker/
legitimate,https://www.omgubuntu.co.uk/tag/ubuntu/page/10
legitimate,http://www.iedconline.org/clientuploads/downloads/edj/edj_13_%20summer.pdf
phishing,http://www.vismoke.com/fr/webscr.php?cmd=_login-run&dispatch=39461a19e9eddfb385ea76b26521ea483c59dc048e8850243be8079a5c74d079
phishing,http://accros.org/home/includes/cgi-bin/home-app.cgi=id.login.update.info.websr/paypal/fc61fd132aea556344211540e8c1da4d/?cmd=_home&dispatch=7c6d1bfb5709ec369a166d95b5cdf6277c6d1bfb5709ec369a166d95b5cdf627
phishing,http://linconfive.comyr.com/amor2012/show/premios/cielo/
phishing,http://www.ua-safgrad.org/limit/Limit-id=UCiB30LhU70E4jeN3MG1e3B6s52nMU6G334H6g34R6ckd74j8Yo/a5659d60af35c9f72874998d40736e4c/
legitimate,http://www.tsu.edu/academics/colleges-and-schools/college-of-pharmacy-and-health-sciences/assessment/index.php
phishing,http://hairrising.com/Inderxx.htm
legitimate,https://hackdesign.org/lessons/16
